bin_id,asin,name,quantity,weight,length,width,height,volume
102772,B00PLUIR2C,"DenTek Fresh Clean Floss Pick, 75 Count",12,0.15,6.699999993166,4.9999999949,1.0999999988780003,36.84999988723901
102772,B00QL8KUH8,"Wet Brush Hair Brush, Safari-Giraffe",1,0.45,9.699999990105999,2.899999997042,1.699999998266,47.82099985366773
102772,B014EPFBS2,"[2 Pack]HKYH Solar Fence Light With Bracket White 3 LED Solar Gutter Lights 2nd Generation Night Utility Security Light for Indoor Outdoor Permanent or Portable for House, Fence, Garden, Shed, Stairs",1,0.6499999994549162,5.099999994798,4.9999999949,4.899999995002001,124.94999961765302
102772,B01EESQ214,"eCyber iPhone 6/6S 4.7"" Phone Case Ultra Thin Slim Fit Full body Rugged Heavy Duty Series Hybrid Armor Shock-Absorption Defender Shield Bumper (Silver for iPhone 6/6S)",1,0.09999999991614096,9.299999990514001,6.799999993064,3.799999996124,240.3119992646453
102773,B00PLUIR2C,"DenTek Fresh Clean Floss Pick, 75 Count",12,0.15,6.699999993166,4.9999999949,1.0999999988780003,36.84999988723901
102773,B00QL8KUH8,"Wet Brush Hair Brush, Safari-Giraffe",1,0.45,9.699999990105999,2.899999997042,1.699999998266,47.82099985366773
102773,B014EPFBS2,"[2 Pack]HKYH Solar Fence Light With Bracket White 3 LED Solar Gutter Lights 2nd Generation Night Utility Security Light for Indoor Outdoor Permanent or Portable for House, Fence, Garden, Shed, Stairs",1,0.6499999994549162,5.099999994798,4.9999999949,4.899999995002001,124.94999961765302
102774,B00PLUIR2C,"DenTek Fresh Clean Floss Pick, 75 Count",10,0.15,6.699999993166,4.9999999949,1.0999999988780003,36.84999988723901
102774,B00QL8KUH8,"Wet Brush Hair Brush, Safari-Giraffe",1,0.45,9.699999990105999,2.899999997042,1.699999998266,47.82099985366773
102774,B014EPFBS2,"[2 Pack]HKYH Solar Fence Light With Bracket White 3 LED Solar Gutter Lights 2nd Generation Night Utility Security Light for Indoor Outdoor Permanent or Portable for House, Fence, Garden, Shed, Stairs",1,0.6499999994549162,5.099999994798,4.9999999949,4.899999995002001,124.94999961765302
102782,B00D7H9LIA,HotHands Hand Warmers 10 Pair Value Pack,4,1.149999999035621,7.699999992146,5.199999994696,1.99999999796,80.07999975495521
102783,B0007LTNXC,"Highland Notes, 3 x 3-Inches, Yellow, 12-Pads/Pack",6,1.149999999035621,6.099999993778,3.099999996838,2.299999997654,43.492999866911425
102783,B00D7H9LIA,HotHands Hand Warmers 10 Pair Value Pack,4,1.149999999035621,7.699999992146,5.199999994696,1.99999999796,80.07999975495521
10279,B00CEQLJ8U,"Water Sports Water Balloon Refill Kit, 500-Pack",1,0.14999999987421142,5.99999999388,5.49999999439,1.699999998266,56.099999828334006
10279,B01ARFWU46,LightPlus Ultrabright LED Indoor/Outdoor Light — BBQ Grill Light with Touch Sensing Technology — Versatile Mounting Capabilities / Durable ABS Plastic / Heat Resistant / 360 Degree Illumination,1,0.5499999995387752,4.599999995308,4.49999999541,3.799999996124,78.65999975930039
102826,B015UA1O5Y,Disney Infinity 3.0 Edition: Star Wars The Force Awakens Play Set,1,0.5499999995387752,11.399999988372,4.699999995206,2.99999999694,160.7399995081356
102826,B0173QSFWS,JETech® 2.4G Wireless Keyboard for Windows 8 / 7 / Vista / XP (White),1,0.7999999993291277,11.599999988168,5.099999994798,0.6999999992859999,41.41199987327927
10283,0373211627,Walk the Edge (Thunder Road),1,1.04999999911948,8.699999991126,5.49999999439,1.49999999847,71.77499978036852
10283,B00IU2B9NM,USB OUTLET MULTIPLIER (INCLUDES 6 SOCKETS AND 2 USB PORTS),3,0.4409200233517459,7.480314953,3.7795275552,2.5196850368,71.23667768844244
10283,B00J2SU880,Patio Misting System (MC/520),1,0.3499999999999999,6.699999993166,6.699999993166,1.3999999985719997,62.84599980769123
10285,B0017D1GG6,"Simple Green 11001CT Clean Building All-Purpose Cleaner Concentrate, 1gal Bottle",2,9.099999992368826,12.299999987454,5.599999994287999,5.599999994287999,385.72799881967217
10285,B01CJ3N5F2,"Kipling Art U Tote Bag, Sandcastle Combo, One Size",1,1.0999999990775504,15.49999998419,8.99999999082,5.99999999388,836.99999743878
102855,B008BR9TZG,"AM Conservation Group, Inc. FA012CPB1-WS-2 Simply Conserve Two Pack of Low Flow 1.5 GPM WaterSense Standard Faucet Aerators",5,0.05,1.99999999796,1.699999998266,0.49999999949,1.6999999947979998
102855,B017ZHBR7U,"Monsoon G1/4"" 90° Rotary Fitting with Light Port, 5/8"" OD Matched Body, Red, 4-pack",1,0.7999999993291277,4.199999995716,3.199999996736,2.49999999745,33.599999897184
102855,B01G9ZWONU,Stand Flip Magnetic PU Leather Wallet Phone Cover Pouch Case For Samsung Galaxy S7 SM-G930 (Moon Couple),1,0.019999999983228187,5.799999994084,2.99999999694,0.599999999388,10.4399999680536
102856,B008BR9TZG,"AM Conservation Group, Inc. FA012CPB1-WS-2 Simply Conserve Two Pack of Low Flow 1.5 GPM WaterSense Standard Faucet Aerators",3,0.05,1.99999999796,1.699999998266,0.49999999949,1.6999999947979998
102856,B017ZHBR7U,"Monsoon G1/4"" 90° Rotary Fitting with Light Port, 5/8"" OD Matched Body, Red, 4-pack",1,0.7999999993291277,4.199999995716,3.199999996736,2.49999999745,33.599999897184
102856,B01G96KXFK,Premium Probiotic Supplement for Men & Women 60 Vegetarian Capsules 2 Month Supply Improves Digestion Boosts Energy Lifts Mood Natural Gluten Free Sourced & Manufactured in USA,3,0.14999999987421142,4.299999995614,2.299999997654,2.299999997654,22.74699993039418
102856,B01G9ZWONU,Stand Flip Magnetic PU Leather Wallet Phone Cover Pouch Case For Samsung Galaxy S7 SM-G930 (Moon Couple),1,0.019999999983228187,5.799999994084,2.99999999694,0.599999999388,10.4399999680536
102857,B008BR9TZG,"AM Conservation Group, Inc. FA012CPB1-WS-2 Simply Conserve Two Pack of Low Flow 1.5 GPM WaterSense Standard Faucet Aerators",1,0.05,1.99999999796,1.699999998266,0.49999999949,1.6999999947979998
102857,B017ZHBR7U,"Monsoon G1/4"" 90° Rotary Fitting with Light Port, 5/8"" OD Matched Body, Red, 4-pack",1,0.7999999993291277,4.199999995716,3.199999996736,2.49999999745,33.599999897184
102857,B01G96KXFK,Premium Probiotic Supplement for Men & Women 60 Vegetarian Capsules 2 Month Supply Improves Digestion Boosts Energy Lifts Mood Natural Gluten Free Sourced & Manufactured in USA,3,0.14999999987421142,4.299999995614,2.299999997654,2.299999997654,22.74699993039418
102857,B01G9ZWONU,Stand Flip Magnetic PU Leather Wallet Phone Cover Pouch Case For Samsung Galaxy S7 SM-G930 (Moon Couple),1,0.019999999983228187,5.799999994084,2.99999999694,0.599999999388,10.4399999680536
102866,B00A530C3M,Willy Wonka and the Chocolate Factory (Vinyl),1,0.55,12.49999998725,12.49999998725,0.199999999796,31.249999904375
102866,B016RBU5TQ,Golzer BTX40 Bluetooth 4.1 Wireless Headphones with CSR apt-x chip - Black/Silver,4,1.149999999035621,9.399999990412,7.399999992452001,2.299999997654,159.98799951043674
102867,B00A0RHSJO,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),2,2.0,17.599999982048004,7.199999992656,3.899999996022,494.20799848772367
102867,B00A530C3M,Willy Wonka and the Chocolate Factory (Vinyl),1,0.55,12.49999998725,12.49999998725,0.199999999796,31.249999904375
102867,B016RBU5TQ,Golzer BTX40 Bluetooth 4.1 Wireless Headphones with CSR apt-x chip - Black/Silver,4,1.149999999035621,9.399999990412,7.399999992452001,2.299999997654,159.98799951043674
102868,B00A0RHSJO,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,2.0,17.599999982048004,7.199999992656,3.899999996022,494.20799848772367
102868,B00A530C3M,Willy Wonka and the Chocolate Factory (Vinyl),1,0.55,12.49999998725,12.49999998725,0.199999999796,31.249999904375
102868,B016RBU5TQ,Golzer BTX40 Bluetooth 4.1 Wireless Headphones with CSR apt-x chip - Black/Silver,4,1.149999999035621,9.399999990412,7.399999992452001,2.299999997654,159.98799951043674
102873,B0006SW71G,"Advil Tablets Pain Reliever Refill,200 mg, 50 Two-Packs per Box",1,0.3,6.099999993778,5.899999993982,3.49999999643,125.96499961454711
102873,B00GI2Q530,Movo Photo EW-83J Lens Hood for Canon EF 17-55mm f/2.8 IS USM Lens with 2X Spirit Level & Microfiber Lens Cloth,2,0.15,4.49999999541,3.99999999592,2.49999999745,44.9999998623
102873,B00VIKACYU,Elegant Rhinestone Bride to Be Tiara - Premium Quality Bachelorette Party or Bridal Shower Tiara,2,0.15,6.099999993778,6.099999993778,2.1999999977560005,81.86199974950229
102873,B01ANF7R9I,"Samsung Gear S2 Smart Watch Band, Monoy Samsung Smartwatch Replacement Band for Samsung Gear S2 (Red rubber Band)",1,,9.0,2.4,0.7,15.119999999999997
102874,B0006SW71G,"Advil Tablets Pain Reliever Refill,200 mg, 50 Two-Packs per Box",1,0.3,6.099999993778,5.899999993982,3.49999999643,125.96499961454711
102874,B00GI2Q530,Movo Photo EW-83J Lens Hood for Canon EF 17-55mm f/2.8 IS USM Lens with 2X Spirit Level & Microfiber Lens Cloth,1,0.15,4.49999999541,3.99999999592,2.49999999745,44.9999998623
102874,B00VIKACYU,Elegant Rhinestone Bride to Be Tiara - Premium Quality Bachelorette Party or Bridal Shower Tiara,2,0.15,6.099999993778,6.099999993778,2.1999999977560005,81.86199974950229
102874,B01ANF7R9I,"Samsung Gear S2 Smart Watch Band, Monoy Samsung Smartwatch Replacement Band for Samsung Gear S2 (Red rubber Band)",1,,9.0,2.4,0.7,15.119999999999997
102916,B00007GQLU,Canon EF 85mm f/1.8 USM Medium Telephoto Lens for Canon SLR Cameras - Fixed,1,1.2,5.299999994594,4.399999995512001,4.299999995614,100.27599969315546
102916,B00KB87RPC,"Funny Guy Mugs Nerd? I Prefer the Term Intellectual Bad Ass Ceramic Coffee Mug, White, 11-Ounce",1,0.9,4.49999999541,4.299999995614,4.299999995614,83.2049997453927
102916,B01873ZACY,QLIPP Tennis Sensor,1,0.022046001167587297,6.99999999286,5.99999999388,1.199999998776,50.39999984577601
102916,B01BUURG3C,Trichome DankTank - 5-Ounce Airtight Smell Proof Container Storage Stash Jar and Herbal Container - Black,1,0.4499999996226342,4.49999999541,4.399999995512001,4.399999995512001,87.11999973341283
102918,1501112465,"My Father, the Pornographer: A Memoir",1,1.5800089393016,9.12992125053,6.57086613503,1.11023621934,66.60472545052274
102918,B01DKHG10W,Malibu Surf Shop 5 Cars Motor World Diorama Set 1/64 by Greenlight 58029,1,0.5499999995387752,8.99999999082,4.49999999541,3.99999999592,161.99999950428
102918,B01FDPVXZC,"Samsung Gear Fit2- Black, Medium/Large",1,0.4499999996226342,6.899999992962,3.6999999962260004,2.7999999971439995,71.48399978125896
102943,B0012PZI3Q,ACDelco 1119865 Starter Solenoid,1,4.25,6.799999993064,6.299999993574,4.199999995716,179.92799944942033
102943,B006R5WHS0,Loaded Questions - Expose Your Self (2003),1,1.549999998700185,10.599999989188,9.399999990412,4.9999999949,498.199998475508
102943,B009398YIO,Stitch Plush -- 16'' H,2,0.85,10.49999998929,5.49999999439,5.299999994594,306.07499906341053
102943,B01EFCZ1IE,"iDudu VR, Virtual Reality Headset with Headphone for 4.0 - 6.2 inch Smartphone",1,1.6499999986163254,9.399999990412,8.799999991024002,5.699999994186001,471.50399855719803
102986,B004CR4M5Q,Extech EX505-K Heavy Duty Industrial MultiMeter Kit,1,3.65,11.399999988372,9.699999990106,3.199999996736,353.8559989172007
102987,B004CR4M5Q,Extech EX505-K Heavy Duty Industrial MultiMeter Kit,1,3.65,11.399999988372,9.699999990106,3.199999996736,353.8559989172007
102987,B01GESR1DA,"Rubbermaid Pan Organizer Rack, Black, Set of 2",1,4.29999999639406,12.599999987148,9.899999989902,9.699999990105999,1209.9779962974671
102988,B004CR4M5Q,Extech EX505-K Heavy Duty Industrial MultiMeter Kit,1,3.65,11.399999988372,9.699999990106,3.199999996736,353.8559989172007
103014,B0001NE76O,Play-Doh Meal Makin Kitchen,1,3.75,15.099999984598,9.599999990208,5.699999994186,826.2719974716076
103014,B00I5062X6,Sarah Faux Silk Jacquard Wave Pattern Curtain Panels 55'' x 84'' - 2 Pack - Beige,1,6.0,18.0,14.0,4.0,1008.0
103014,B015QZN6D6,WWE Raw Superstar Ring,1,1.7499999985324661,12.99999998674,12.99999998674,1.99999999796,337.99999896572007
103015,B0001NE76O,Play-Doh Meal Makin Kitchen,1,3.75,15.099999984598,9.599999990208,5.699999994186,826.2719974716076
103015,B00I5062X6,Sarah Faux Silk Jacquard Wave Pattern Curtain Panels 55'' x 84'' - 2 Pack - Beige,1,6.0,18.0,14.0,4.0,1008.0
103016,B000XEGEWG,Zwipes Microfiber Cleaning Cloths (12-Pack),1,1.2,12.49999998725,8.599999991228,4.099999995818,440.74999865130496
103016,B00C1CRYLS,Dorman 264-977 Valve Cover,1,4.35,17.299999982354,8.399999991432,4.099999995818,595.8119981768153
103016,B00I5062X6,Sarah Faux Silk Jacquard Wave Pattern Curtain Panels 55'' x 84'' - 2 Pack - Beige,1,6.0,18.0,14.0,4.0,1008.0
103022,B0061G4B6G,Canon Office Products PG-240XL/CL-241XL with Canon GP601 Glossy Photo Paper,1,0.7499999993710571,6.799999986128,5.599999994287999,2.99999999694,114.2399995339008
103022,B00I5DFBEO,"Dixie Heavy Duty Paper Bowls, 36 Count, 10 Ounce (Pack of 4)",1,2.3999999979873827,8.399999991432,6.199999993676,5.899999993982,307.2719990597477
103022,B00UKEW0YU,"Designer Reading Glasses For Women - 12 Different Styles - Strong Spring Hinge Temples - Light Weight Eyeglasses - High Impact Low Scratch Resistance Lenses - Fits Perfectly - (FREE E-book) - By Eyesight One (1.50, Style L3)",1,,6.0,2.25,1.25,16.875
103022,B01AXFQWMQ,Eyekepper 6-Pack Spring Hinges Patterned Rectangular Reading Glasses Include Computer Readers Women +2.25,1,,5.905511805,5.905511805,0.787401574,27.460684758599832
103036,B007TOKUNM,Miracle Skin Transformer Hydroactive Cleanser 3.33oz,3,0.35,7.099999992758,2.899999997042,1.299999998674,26.766999918092978
103036,B01DOIAFD6,"HearTek Safety Kids Earmuffs Hearing Protection with Travel Bag- Junior Earmuffs For Children, Padded Baby Ear Protection, Infants, Small Adults, Women - Adjustable Protector Noise Reduction Ear Muffs",1,,7.5,7.0,4.0,210.0
103037,B007TOKUNM,Miracle Skin Transformer Hydroactive Cleanser 3.33oz,2,0.35,7.099999992758,2.899999997042,1.299999998674,26.766999918092978
103037,B01DOIAFD6,"HearTek Safety Kids Earmuffs Hearing Protection with Travel Bag- Junior Earmuffs For Children, Padded Baby Ear Protection, Infants, Small Adults, Women - Adjustable Protector Noise Reduction Ear Muffs",1,,7.5,7.0,4.0,210.0
103041,B0119TJ2ZE,Dececos Cute Puppy Motoring Car Decorative Cotton Linen Blend Throw Pillow Cover Square Pillow Case Cushion Cover 18 x 18 Inches,1,,0.1,0.1,0.1,0.0010000000000000002
103041,B012MGTM9O,Marvel 6-Inch Legends Series Captain America Figure,1,0.5499999995387752,9.9999999898,5.99999999388,2.299999997654,137.99999957772
103041,B013HNYV42,WD Blue 3TB  Desktop Hard Disk Drive - 5400 RPM SATA 6 Gb/s 64MB Cache 3.5 Inch  - WD30EZRZ,2,1.4550360770607615,7.7952755826,7.086614166,2.1259842498,117.44385657557979
103044,B00DVEGCK4,"Rubbermaid LunchBlox Kids Tall Lunch Kit, Blue/Orange/Green, 1866739",1,1.1,5.699999994186001,5.199999994696,4.899999995002001,145.2359995555779
103044,B00GIF9YMQ,"Tervis 1060862 Georgia University Emblem Individual Tumbler with Red lid, 24 oz, Clear",1,0.6999999999999998,14.9999999847,11.399999988372,4.799999995104,820.799997488352
103044,B00MZX4WRC,Philips 452466 65 Watt Equivalent Slim Style BR30 LED Dimmable Daylight Light Bulb,1,0.009999999991614094,6.49999999337,4.9999999949,4.49999999541,146.24999955247497
103045,B00DVEGCK4,"Rubbermaid LunchBlox Kids Tall Lunch Kit, Blue/Orange/Green, 1866739",1,1.1,5.699999994186001,5.199999994696,4.899999995002001,145.2359995555779
103045,B00MZX4WRC,Philips 452466 65 Watt Equivalent Slim Style BR30 LED Dimmable Daylight Light Bulb,1,0.009999999991614094,6.49999999337,4.9999999949,4.49999999541,146.24999955247497
10306,B000ZT12NK,"Hershey's chocolate flavored milk , 21- 8 Ounce Aseptic Boxes",1,12.6,12.6771653414,9.2913385732,4.8818897588,575.0272270350317
10306,B002P8JO0M,TYC 5330031 Toyota Tundra Passenger Side Power Non-Heated Replacement Mirror,1,4.85,15.899999983782,8.799999991024,6.399999993472,895.4879972598068
10306,B00IF1VS7U,PLAYMOBIL Ladder Unit with Lights & Sound Set,1,2.8999998415480874,15.699968583986031,11.699976588066024,5.899988193982011,1083.7644940706857
10306,B011MIZMSS,Nerf Sports Dude Perfect PerfectShot Hoops,1,4.149999996519849,17.899999981742,12.699999987045999,4.399999995512001,1000.2519969392289
10307,B000ZT12NK,"Hershey's chocolate flavored milk , 21- 8 Ounce Aseptic Boxes",1,12.6,12.6771653414,9.2913385732,4.8818897588,575.0272270350317
10307,B00IF1VS7U,PLAYMOBIL Ladder Unit with Lights & Sound Set,1,2.8999998415480874,15.699968583986031,11.699976588066024,5.899988193982011,1083.7644940706857
10307,B011MIZMSS,Nerf Sports Dude Perfect PerfectShot Hoops,1,4.149999996519849,17.899999981742,12.699999987045999,4.399999995512001,1000.2519969392289
103077,013386295X,The Longman Reader (11th Edition),1,1.5,8.799999991024002,5.899999993982,0.99999999898,51.91999984112481
103077,0321871863,Reading Literature and Writing Argument (5th Edition),1,1.6000000000000003,8.899999990922,5.99999999388,0.99999999898,53.399999836596
103077,B000AF0A78,"Heather's Tummy Teas Organic Fennel Tea Bags (45 Jumbo Teabags) for IBS, 8.82 Ounce",1,0.6999999999999998,8.099999991737999,3.6999999962260004,3.6999999962260004,110.88899966067967
10308,B000ZT12NK,"Hershey's chocolate flavored milk , 21- 8 Ounce Aseptic Boxes",1,12.6,12.6771653414,9.2913385732,4.8818897588,575.0272270350317
10308,B011MIZMSS,Nerf Sports Dude Perfect PerfectShot Hoops,1,4.149999996519849,17.899999981742,12.699999987045999,4.399999995512001,1000.2519969392289
103082,B0016KABFC,Reese Towpower 74329 Winch,1,9.899999991697953,14.199999985516,9.699999990105999,6.99999999286,964.179997049609
103082,B00G32J2BW,Covercraft PCL6337BK Cargo Liner,1,2.7999999976519456,17.49999998215,6.99999999286,6.249999993625,765.6249976571876
103082,B00V3A619U,On-Stage MSA5000 Laptop Mount,2,2.75,14.699999985006,10.99999998878,1.799999998164,291.05999910935645
103082,B01BVWV3RO,Peace Yoga® Zafu Meditation Yoga Cotton Cylinder Bolster Pillow Cushion - Burgundy,1,6.199999994800739,16.699999982966,12.399999987352,7.899999991942001,1635.931994994048
103083,B00G32J2BW,Covercraft PCL6337BK Cargo Liner,1,2.7999999976519456,17.49999998215,6.99999999286,6.249999993625,765.6249976571876
103083,B00V3A619U,On-Stage MSA5000 Laptop Mount,1,2.75,14.699999985006,10.99999998878,1.799999998164,291.05999910935645
103083,B01BVWV3RO,Peace Yoga® Zafu Meditation Yoga Cotton Cylinder Bolster Pillow Cushion - Burgundy,1,6.199999994800739,16.699999982966,12.399999987352,7.899999991942001,1635.931994994048
103084,B00G32J2BW,Covercraft PCL6337BK Cargo Liner,1,2.7999999976519456,17.49999998215,6.99999999286,6.249999993625,765.6249976571876
103084,B01BVWV3RO,Peace Yoga® Zafu Meditation Yoga Cotton Cylinder Bolster Pillow Cushion - Burgundy,1,6.199999994800739,16.699999982966,12.399999987352,7.899999991942001,1635.931994994048
103126,B00HLEG79G,"Createforlife Home Decor Cotton Linen Square Pillowcase Yellow Flower Tree Printed Throw Pillow Sham Cushion Cover 18"" x 18""",2,0.19999999983228192,8.99999999082,5.99999999388,0.6999999992859999,37.79999988433199
103126,B00NJUT306,SteelSeries DeX Gaming Mousepad (Black/Orange),2,0.8000000000000002,12.399999987352,3.399999996532,3.299999996634,139.12799957426833
103127,B00HLEG79G,"Createforlife Home Decor Cotton Linen Square Pillowcase Yellow Flower Tree Printed Throw Pillow Sham Cushion Cover 18"" x 18""",2,0.19999999983228192,8.99999999082,5.99999999388,0.6999999992859999,37.79999988433199
103127,B00NJUT306,SteelSeries DeX Gaming Mousepad (Black/Orange),1,0.8000000000000002,12.399999987352,3.399999996532,3.299999996634,139.12799957426833
103128,B00HLEG79G,"Createforlife Home Decor Cotton Linen Square Pillowcase Yellow Flower Tree Printed Throw Pillow Sham Cushion Cover 18"" x 18""",2,0.19999999983228192,8.99999999082,5.99999999388,0.6999999992859999,37.79999988433199
103128,B00J5VK9FQ,"Castelli Thermoflex Knee Warmers Black/Yellow Fluo, M",3,0.25,12.0,8.0,1.0,96.0
103128,B00NJUT306,SteelSeries DeX Gaming Mousepad (Black/Orange),1,0.8000000000000002,12.399999987352,3.399999996532,3.299999996634,139.12799957426833
103132,B00V3RIG8C,BOSS AUDIO 638BCK Package Includes 611UAB Single-DIN AM/FM  Mechless Bluetooth Enabled/Audio Streaming Digital Media Receiver Plus One Pair of 6.5 Inch 2-Way Speakers,1,4.25,14.299999985414,7.399999992452001,6.599999993268,698.4119978628594
103132,B016YFCTLC,"Clara Clark® Camouflage Collection Gray CAMO Printed 4 Piece Bed Sheet Set Natural, Queen Size",1,2.949999997526158,11.399999988372,9.599999990208,3.399999996532,372.0959988613862
103148,1465401970,Get Started: Knitting,6,1.35,8.599999991228,6.899999992962,0.799999999184,47.47199985473568
103148,B005IG2XGU,Happy Hen Treats Ball,1,0.05,3.199999996736,3.199999996736,3.199999996736,32.76799989972992
103148,B00PD8H1WE,"Ellipsis 8 case, i-UniK 2014 Verizon Ellipsis 8 Tablet (QTAQZ3) Slim Protection PU Leather Case **Bonus Stylus** [NOT Fit Ellipsis 7] - (Purple)",2,0.3,9.9999999898,6.299999993574,0.899999999082,56.699999826497994
103160,B002JAKRAM,Frigidaire ULTRAWF Refrigerator Water Filter,2,0.7936560420331426,13.0708661284,3.0708661386,2.362204722,94.8162523344935
103160,B002ZRQ2CQ,"Lekue 12 by 16-Inch Silicone Baking Mat, Clear",3,0.3086440166050481,14.566929119,3.6220472404,1.3779527545,72.70368849199076
103160,B00Y4QBK46,"Crayola Ultra-Clean Broad Line Markers (Pack of 12, 10 Ct)",1,4.3,12.899999986842,6.699999993166,4.699999995206,406.22099875696375
103168,B000EDQQCY,Camco 40033 Replace All Plumbing Vent Kit (Polar White),1,0.4,8.49999999133,7.399999992452001,2.99999999694,188.69999942257803
103168,B00THGCHGS,Professional Compression Crimping Tool Kit for RG6/RG59/RG11,1,3.2000000000000006,12.199999987556,9.399999990412,2.699999997246,309.63599905251385
103168,B014JN1JX0,"O'Neill Wetsuits UV Sun Protection Womens Skins Long Sleeve Crew Sun Shirt Rash Guard, White/Deep Teal/White, Large",1,0.39999999966456384,10.99999998878,7.99999999184,0.99999999898,87.99999973072002
103168,B0181ES16G,Funko POP! Disney Cars Green Ramone Target Exclusive #131,1,0.4499999996226342,6.49999999337,4.599999995308,3.49999999643,104.64999967977101
103173,B0006U2HD2,Farm Innovators Model TC-3 Cold Weather Thermo Cube Thermostatically Controlled Outlet - On at 35-Degrees/Off at 45-Degrees,1,0.09999999991614096,7.99999999184,3.99999999592,1.99999999796,63.999999804160005
103173,B003OAMFEC,Little Joe Crawler Harness - Perch - #2 Colorado Blade,1,0.05000000000000001,4.599999995308,2.699999997246,0.299999999694,3.72599998859844
103173,B00M55BMBE,SanDisk Ultra 32GB Class 10 SDHC Memory Card Up to 40MB/s- SDSDUN-032G-G46 [Older Version],35,0.022046001167587297,4.699999995206,2.99999999694,0.099999999898,1.4099999956854001
103173,B01AA27YC4,FreeCode® Fountain Pen Colorful luxurious Straight and Smooth Appearance design Metallic Durable Dragon for decoration 0.5mm Nib With FreeCode Logo and Free Gift Box(Gold),1,,6.4960629855,1.574803148,0.787401574,8.05513419585595
103178,B007S69QAY,"Conair Xtreme Instant Heat Jumbo And Super Jumbo Hair Setter with Super Clips, Amazon Exclusive, 12 count",3,3.2000000000000006,11.99999998776,6.799999993064,6.699999993166,546.7199983270368
103178,B00WDIDV44,Clarion M505 Boating Radios,1,3.2000000000000006,11.99999998776,9.299999990514001,3.399999996532,379.43999883891365
103178,B01E5BBFNA,"HP 15-ba040nr 15.6-Inch Notebook (AMD A10, 8 GB RAM, 1 TB HDD)",1,6.2499999947588085,20.099999979498,11.99999998776,2.099999997858,506.51999845004894
103179,B007S69QAY,"Conair Xtreme Instant Heat Jumbo And Super Jumbo Hair Setter with Super Clips, Amazon Exclusive, 12 count",2,3.2000000000000006,11.99999998776,6.799999993064,6.699999993166,546.7199983270368
103179,B00WDIDV44,Clarion M505 Boating Radios,1,3.2000000000000006,11.99999998776,9.299999990514001,3.399999996532,379.43999883891365
103179,B01E5BBFNA,"HP 15-ba040nr 15.6-Inch Notebook (AMD A10, 8 GB RAM, 1 TB HDD)",1,6.2499999947588085,20.099999979498,11.99999998776,2.099999997858,506.51999845004894
103182,B004ZJIM16,"American Classic Canadian Goose, Large",1,0.7,8.599999991228,5.899999993982,3.099999996838,157.29399951868035
103182,B01BBRORPO,Chastep Soft Pu Sport Soccer Football 8 Inch (Dark Blue),1,0.5999999994968457,8.699999991126,7.599999992248,7.399999992452001,489.2879985027788
10319,B0030HK514,"GE Soft White 49780 60-Watt, 660-Lumen G40 Soft White Bulb, 5-Inch Diameter with Medium Base, 1-Pack",1,0.5,7.899999991942001,7.599999992248,5.899999993982,354.2359989160379
10319,B00N1AG5AU,OtterBox 77-50721 Commuter Wallet Case for iPhone 6/6s - Glacier(White/Gunmetal Grey),1,0.5,8.899999990922,6.199999993676,1.799999998164,99.32399969606855
10319,B01A73ZOS2,Sades 3.5mm Wired Gaming Headset with Microphone for Games PC Tablets Computer Cell Phones (white),1,0.5499999995387752,8.199999991636,6.899999992962,3.99999999592,226.31999930746082
103203,B00DD6OD92,Rola-Chem TB-1-24-02 Scum Bug Oil Absorbing Sponge for Swimming Pools (2 Pack),1,0.39999999966456384,8.699999991126,8.49999999133,8.49999999133,628.5749980765605
103203,B00VTTZVEQ,"Phitz Bass Guitar Case, Mocha - PH42324SFB",1,2.14999999819703,14.9999999847,13.699999986026,5.199999994696,1068.599996730084
103204,B00VTTZVEQ,"Phitz Bass Guitar Case, Mocha - PH42324SFB",1,2.14999999819703,14.9999999847,13.699999986026,5.199999994696,1068.599996730084
103205,B00VTTZVEQ,"Phitz Bass Guitar Case, Mocha - PH42324SFB",1,2.14999999819703,14.9999999847,13.699999986026,5.199999994696,1068.599996730084
103205,B01CHZXXR2,iSuperb® Hanging Toiletry Bag Roomy Waterproof Organizer Travel Bag Toiletbag Wash Bag Cosmetic Bag Makeup Handbag for Travelling Men Women (Green),1,0.5499999995387752,10.599999989188,8.99999999082,2.599999997348,248.03999924099756
103233,B000GG7UEW,"Nexcare Tegaderm Waterproof Transparent Dressing, 2-3/8 Inches X 2-3/4 Inches, 8 Count",2,0.1,5.99999999388,3.99999999592,1.199999998776,28.799999911872003
103234,B000GG7UEW,"Nexcare Tegaderm Waterproof Transparent Dressing, 2-3/8 Inches X 2-3/4 Inches, 8 Count",2,0.1,5.99999999388,3.99999999592,1.199999998776,28.799999911872003
103234,B01ARRAXZW,uxcell® Waterproof DC 24V (15V - 40V) to DC 12V 30A 360W Power Supply Voltage Converter Regulator Transformer Adaptor,1,0.5499999995387752,4.199999995716,3.799999996124,1.299999998674,20.74799993651112
